run_id,ev_depart,confidence,ev_speed,route,ew_flow,ns_flow,travel_time,true_delay,ev_wait,safety_violations,teleports,deadlocks,passed
1194,416.9,0.23,17.6,COMPLEX_TURN_D_TO_B,909,742,57.0,18.23,0.0,0,0,0,False
1195,567.7,0.07,14.6,NS_B,989,626,25.0,3.68,0.0,0,0,0,True
1196,436.5,0.6,17.7,NS_B,902,762,36.0,18.42,0.0,0,0,0,False
1197,557.7,0.56,16.0,NS_C,809,610,26.0,6.55,0.0,0,0,0,True
1198,610.1,0.43,17.6,NS_B,765,927,-1.0,999.0,22.0,0,0,1,False
1199,647.2,0.68,15.9,NS_B,947,606,25.0,5.43,0.0,0,0,0,True
1200,404.2,0.5,16.8,EW_full,1047,750,-1.0,999.0,20.0,0,0,1,False
1201,406.9,0.87,17.2,NS_D,1086,944,60.0,41.91,22.0,0,0,0,False
1202,332.9,0.97,14.7,NS_D,860,651,30.0,8.83,0.0,0,0,0,True
1203,424.7,0.19,20.8,EW_full,644,996,69.0,36.19,0.0,0,0,0,False
1204,407.0,0.26,20.0,COMPLEX_TURN_D_TO_B,1034,803,73.0,38.88,11.0,0,0,0,False
1205,604.3,0.47,21.0,NS_B,955,666,28.0,13.18,0.0,0,0,0,True
1206,318.8,0.97,14.3,NS_B,845,978,59.0,37.24,21.0,0,0,0,False
1207,270.5,0.23,17.8,NS_D,958,950,59.0,41.52,22.0,0,0,0,False
1208,392.6,0.2,18.9,NS_B,1057,902,58.0,41.53,23.0,0,0,0,False
1209,539.2,0.52,18.0,NS_B,1087,797,48.0,30.71,14.0,0,0,0,False
1210,319.4,0.49,20.4,COMPLEX_TURN_D_TO_B,889,663,57.0,23.55,0.0,0,0,0,False
1211,327.0,0.34,20.6,EW_full,632,877,76.0,42.87,0.0,0,0,0,False
1212,580.7,0.08,21.2,NS_C,695,861,61.0,46.32,21.0,0,0,0,False
1213,564.9,0.69,14.8,EW_full,854,738,-1.0,999.0,39.0,0,0,1,False
1214,530.4,0.99,19.0,NS_D,1074,797,45.0,28.62,8.0,0,0,0,False
1215,270.8,0.29,19.2,NS_D,747,800,36.0,19.79,2.0,0,0,0,False
1216,283.8,0.35,17.0,NS_C,1074,656,25.0,6.69,0.0,0,0,0,True
1217,420.4,0.28,14.6,NS_D,971,614,25.0,3.68,0.0,0,0,0,True
1218,264.7,0.92,18.2,NS_C,745,991,62.0,44.9,26.0,0,0,0,False
1219,347.8,0.07,19.9,NS_D,602,855,49.0,33.36,14.0,0,0,0,False
1220,496.5,0.37,21.9,COMPLEX_TURN_D_TO_B,1055,949,-1.0,999.0,21.0,0,0,1,False
1221,596.2,0.8,17.5,NS_B,940,692,29.0,11.22,0.0,0,0,0,True
1222,588.5,0.57,16.2,NS_C,768,711,35.0,15.79,0.0,0,0,0,False
1223,405.8,0.51,14.9,NS_D,960,945,61.0,40.11,22.0,0,0,0,False
1224,341.8,0.45,17.6,NS_D,982,748,27.0,9.32,0.0,0,0,0,True
1225,499.4,0.89,20.9,NS_B,964,809,54.0,39.11,20.0,0,0,0,False
1226,323.4,0.87,18.3,NS_D,783,991,54.0,36.99,17.0,0,0,0,False
1227,364.3,0.02,21.1,NS_C,882,831,47.0,32.25,10.0,0,0,0,False
1228,457.1,0.42,14.5,COMPLEX_TURN_D_TO_B,910,619,58.0,10.94,0.0,0,0,0,True
1229,375.1,0.96,19.1,NS_D,1089,686,25.0,8.71,0.0,0,0,0,True
1230,471.6,0.48,18.6,COMPLEX_TURN_D_TO_B,877,781,60.0,23.31,0.0,0,0,0,False
1231,371.0,0.23,19.8,NS_B,773,818,39.0,23.28,1.0,0,0,0,False
1232,520.1,0.12,16.8,NS_B,738,614,25.0,6.48,0.0,0,0,0,True
1233,366.7,0.3,16.6,NS_C,643,839,45.0,26.25,11.0,0,0,0,False
1234,540.8,0.49,19.5,NS_C,601,717,30.0,14.04,0.0,0,0,0,True
1235,320.1,0.26,17.2,EW_full,692,708,74.0,34.33,0.0,0,0,0,False
1236,597.8,0.0,20.6,NS_C,1096,732,34.0,18.89,0.0,0,0,0,False
1237,349.8,0.88,20.7,EW_full,718,714,75.0,42.03,10.0,0,0,0,False
1238,531.7,0.28,16.8,NS_D,743,795,42.0,23.48,8.0,0,0,0,False
1239,623.3,0.09,15.6,COMPLEX_TURN_D_TO_B,880,927,-1.0,999.0,38.0,0,0,1,False
1240,334.1,0.8,22.0,NS_B,794,686,25.0,10.85,0.0,0,0,0,True
1241,607.6,0.87,17.7,COMPLEX_TURN_D_TO_B,615,787,70.0,31.45,8.0,0,0,0,False
1242,406.9,0.91,15.5,NS_D,997,964,63.0,42.92,22.0,0,0,0,False
1243,482.0,0.72,17.0,COMPLEX_TURN_D_TO_B,675,771,61.0,20.86,0.0,0,0,0,False
1244,278.1,0.96,20.8,EW_full,833,822,106.0,73.19,24.0,0,0,0,False
1245,557.3,0.63,14.6,COMPLEX_TURN_D_TO_B,1036,774,63.0,16.26,1.0,0,0,0,False
1246,580.9,0.51,21.1,EW_full,1039,851,-1.0,999.0,0.0,0,0,1,False
1247,602.5,0.24,17.5,NS_C,1096,726,31.0,13.22,0.0,0,0,0,True
1248,383.7,0.22,21.4,COMPLEX_TURN_D_TO_B,1029,857,94.0,62.11,23.0,0,0,0,False
1249,539.5,0.59,19.9,NS_C,675,682,36.0,20.36,0.0,0,0,0,False
1250,293.4,0.0,15.5,NS_C,714,601,27.0,6.92,0.0,0,0,0,True
1251,529.0,0.65,19.2,NS_B,956,986,-1.0,999.0,14.0,0,0,1,False
1252,476.8,0.05,14.8,NS_C,983,698,25.0,3.97,0.0,0,0,0,True
1253,505.7,0.12,21.0,NS_B,627,795,45.0,30.18,11.0,0,0,0,False
1254,375.8,0.56,14.7,COMPLEX_TURN_D_TO_B,865,989,83.0,36.58,17.0,0,0,0,False
1255,494.0,0.81,17.7,NS_D,615,794,44.0,26.42,11.0,0,0,0,False
1256,575.9,0.47,22.0,COMPLEX_TURN_D_TO_B,761,821,70.0,38.98,3.0,0,0,0,False
1257,431.7,0.06,16.4,COMPLEX_TURN_D_TO_B,920,853,94.0,52.39,23.0,0,0,0,False
1258,583.4,0.8,21.9,NS_B,1090,899,57.0,42.79,18.0,0,0,0,False
1259,523.1,0.07,14.3,COMPLEX_TURN_D_TO_B,719,727,57.0,9.28,0.0,0,0,0,True
1260,356.5,0.87,17.3,COMPLEX_TURN_D_TO_B,896,942,111.0,71.55,38.0,0,0,0,False
1261,373.4,0.64,17.4,EW_full,750,989,80.0,40.78,1.0,0,0,0,False
1262,535.0,0.67,19.6,COMPLEX_TURN_D_TO_B,653,632,58.0,23.18,0.0,0,0,0,False
1263,510.4,0.48,17.5,NS_B,640,680,27.0,9.22,0.0,0,0,0,True
1264,367.1,0.5,15.9,EW_full,674,777,68.0,25.08,0.0,0,0,0,False
1265,315.5,0.92,17.8,NS_D,657,616,26.0,8.52,0.0,0,0,0,True
1266,643.1,0.4,15.9,COMPLEX_TURN_D_TO_B,813,748,67.0,24.08,5.0,0,0,0,False
1267,268.5,0.33,16.3,NS_C,836,764,31.0,11.91,0.0,0,0,0,True
1268,595.1,0.36,19.3,COMPLEX_TURN_D_TO_B,945,863,108.0,72.64,35.0,0,0,0,False
1269,359.1,0.15,20.7,COMPLEX_TURN_D_TO_B,910,647,59.0,26.03,0.0,0,0,0,False
1270,409.5,0.76,21.4,COMPLEX_TURN_D_TO_B,876,995,-1.0,999.0,21.0,0,0,1,False
1271,437.5,0.52,15.4,NS_C,628,904,60.0,39.79,23.0,0,0,0,False
1272,426.0,0.56,17.1,NS_C,1024,602,26.0,7.8,0.0,0,0,0,True
1273,334.7,0.07,20.5,COMPLEX_TURN_D_TO_B,745,778,59.0,25.71,0.0,0,0,0,False
1274,561.1,0.98,16.4,COMPLEX_TURN_D_TO_B,909,703,57.0,15.39,0.0,0,0,0,False
1275,565.9,0.89,20.8,NS_B,946,957,-1.0,999.0,24.0,0,0,1,False
1276,561.7,0.28,17.4,COMPLEX_TURN_D_TO_B,909,643,57.0,17.78,0.0,0,0,0,False
1277,251.6,0.06,20.8,NS_B,941,655,29.0,14.04,0.0,0,0,0,True
1278,267.0,0.01,17.2,NS_C,978,969,58.0,39.91,18.0,0,0,0,False
1279,353.1,0.63,17.9,NS_C,1043,896,62.0,44.61,24.0,0,0,0,False
1280,293.5,0.89,19.0,NS_B,974,634,26.0,9.62,0.0,0,0,0,True
1281,269.5,0.89,15.4,EW_full,640,743,74.0,29.69,6.0,0,0,0,False
1282,572.7,0.02,14.2,EW_full,630,834,68.0,19.94,0.0,0,0,0,False
1283,385.4,0.04,20.9,EW_full,975,789,-1.0,999.0,36.0,0,0,1,False
1284,534.6,0.89,15.3,NS_D,1079,925,66.0,45.66,23.0,0,0,0,False
1285,407.4,0.33,18.4,NS_C,922,773,36.0,19.09,4.0,0,0,0,False
1286,468.8,0.54,19.2,NS_C,959,611,25.0,8.79,0.0,0,0,0,True
1287,467.4,0.06,21.9,NS_C,889,796,36.0,21.79,2.0,0,0,0,False
1288,351.6,0.71,15.1,NS_D,902,901,59.0,38.39,25.0,0,0,0,False
1289,482.9,0.43,21.2,NS_C,612,781,36.0,21.32,3.0,0,0,0,False
1290,458.0,0.83,17.7,NS_B,804,901,57.0,39.42,19.0,0,0,0,False
1291,258.4,0.52,16.7,NS_C,892,828,43.0,24.37,12.0,0,0,0,False
1292,419.0,0.28,18.4,COMPLEX_TURN_D_TO_B,871,887,81.0,43.91,17.0,0,0,0,False
1293,610.5,0.62,16.5,NS_C,773,832,53.0,34.14,18.0,0,0,0,False
1294,464.2,0.15,16.0,NS_C,973,633,25.0,5.55,0.0,0,0,0,True
1295,364.1,1.0,20.5,NS_B,989,863,48.0,32.82,16.0,0,0,0,False
1296,628.3,0.31,15.3,EW_full,1015,874,-1.0,999.0,0.0,0,0,1,False
1297,481.3,0.18,20.1,NS_B,967,628,29.0,13.52,0.0,0,0,0,True
1298,397.8,0.38,19.6,EW_full,617,754,80.0,45.18,10.0,0,0,0,False
1299,644.2,0.6,18.6,COMPLEX_TURN_D_TO_B,804,930,-1.0,999.0,21.0,0,0,1,False
1300,392.7,0.97,19.9,EW_full,757,681,83.0,48.71,10.0,0,0,0,False
1301,561.2,0.85,20.8,NS_B,778,695,25.0,10.04,0.0,0,0,0,True
1302,340.0,0.15,14.3,NS_C,956,757,31.0,9.24,0.0,0,0,0,True
1303,529.0,0.42,21.2,EW_full,889,732,-1.0,999.0,64.0,0,0,1,False
1304,374.3,0.08,15.6,NS_C,772,998,75.0,55.05,35.0,0,0,0,False
1305,287.5,0.49,16.1,NS_B,882,944,55.0,35.67,18.0,0,0,0,False
1306,331.8,0.95,15.9,NS_D,1019,826,40.0,20.43,4.0,0,0,0,False
1307,348.5,0.12,21.5,NS_B,973,801,41.0,26.53,7.0,0,0,0,False
1308,406.6,0.52,20.3,NS_C,1060,761,39.0,23.67,5.0,0,0,0,False
1309,623.5,0.23,15.6,NS_B,600,665,26.0,6.05,0.0,0,0,0,True
1310,321.6,0.28,17.6,NS_B,860,765,26.0,8.32,0.0,0,0,0,True
1311,585.2,0.91,21.3,NS_D,610,617,29.0,14.39,0.0,0,0,0,True
1312,472.4,0.66,19.3,NS_D,847,706,25.0,8.88,0.0,0,0,0,True
1313,467.9,0.49,16.8,NS_B,881,752,31.0,12.48,0.0,0,0,0,True
1314,393.1,0.09,15.4,NS_B,1060,698,30.0,9.79,0.0,0,0,0,True
1315,452.9,0.15,18.1,COMPLEX_TURN_D_TO_B,1100,606,63.0,25.3,0.0,0,0,0,False
1316,388.1,0.15,17.6,NS_C,1075,738,28.0,10.32,0.0,0,0,0,True
1317,617.9,0.59,15.9,NS_B,815,841,58.0,38.43,21.0,0,0,0,False
1318,554.2,0.35,15.4,NS_B,763,615,26.0,5.79,0.0,0,0,0,True
1319,355.4,0.73,20.9,NS_C,973,728,39.0,24.11,3.0,0,0,0,False
1320,268.1,0.22,14.7,COMPLEX_TURN_D_TO_B,1028,981,88.0,41.58,22.0,0,0,0,False
1321,449.9,0.06,19.1,COMPLEX_TURN_D_TO_B,603,731,64.0,28.27,0.0,0,0,0,False
1322,431.2,0.71,21.1,COMPLEX_TURN_D_TO_B,786,974,-1.0,999.0,18.0,0,0,1,False
1323,324.8,0.13,14.7,NS_C,633,675,25.0,3.83,0.0,0,0,0,True
1324,470.6,0.59,18.6,NS_B,613,706,26.0,9.27,0.0,0,0,0,True
1325,468.5,0.17,17.5,NS_D,840,958,79.0,61.22,38.0,0,0,0,False
1326,632.4,0.0,15.8,NS_C,621,895,62.0,42.3,22.0,0,0,0,False
1327,516.9,0.96,20.6,NS_D,1054,986,52.0,36.89,19.0,0,0,0,False
1328,476.4,0.71,18.8,NS_C,1054,838,40.0,23.45,3.0,0,0,0,False
1329,299.0,0.35,15.6,NS_C,720,900,53.0,33.05,15.0,0,0,0,False
1330,470.3,0.25,19.9,EW_full,963,850,-1.0,999.0,38.0,0,0,1,False
1331,295.7,0.47,18.9,NS_C,661,852,44.0,27.53,10.0,0,0,0,False
1332,405.5,0.11,18.9,COMPLEX_TURN_D_TO_B,702,814,76.0,39.89,13.0,0,0,0,False
1333,350.9,0.67,18.7,NS_D,969,732,33.0,16.36,0.0,0,0,0,False
1334,310.0,0.61,18.3,NS_B,1029,733,34.0,16.99,1.0,0,0,0,False
1335,313.3,0.82,18.2,NS_B,615,725,34.0,16.9,0.0,0,0,0,False
1336,564.2,0.5,15.7,NS_C,906,734,25.0,5.18,0.0,0,0,0,True
1337,259.9,0.39,14.6,NS_D,701,734,34.0,12.68,1.0,0,0,0,True
1338,260.8,0.85,15.0,EW_full,976,774,-1.0,999.0,39.0,0,0,1,False
1339,586.4,0.26,18.4,COMPLEX_TURN_D_TO_B,641,654,60.0,22.91,0.0,0,0,0,False
1340,514.8,0.54,18.0,NS_B,689,903,73.0,55.71,32.0,0,0,0,False
1341,568.7,0.92,16.2,EW_full,791,651,105.0,62.88,29.0,0,0,0,False
1342,648.6,0.82,14.7,NS_D,660,951,-1.0,999.0,23.0,0,0,1,False
1343,476.3,0.83,19.0,COMPLEX_TURN_D_TO_B,1049,942,-1.0,999.0,18.0,0,0,1,False
1344,547.1,0.4,20.6,NS_C,789,999,-1.0,999.0,22.0,0,0,1,False
1345,399.4,0.51,20.4,EW_full,756,832,79.0,45.55,11.0,0,0,0,False
1346,507.5,0.16,15.3,COMPLEX_TURN_D_TO_B,742,830,77.0,32.4,15.0,0,0,0,False
1347,515.5,0.88,16.9,COMPLEX_TURN_D_TO_B,745,920,-1.0,999.0,36.0,0,0,1,False
1348,622.0,0.1,18.8,COMPLEX_TURN_D_TO_B,834,955,-1.0,999.0,9.0,0,0,1,False
1349,446.4,0.92,17.6,NS_B,1075,631,26.0,8.32,0.0,0,0,0,True
1350,251.1,0.78,18.5,NS_B,880,607,33.0,16.18,0.0,0,0,0,False
1351,613.3,0.65,21.8,COMPLEX_TURN_D_TO_B,886,940,-1.0,999.0,22.0,0,0,1,False
1352,494.7,0.4,16.3,NS_D,898,833,56.0,36.91,19.0,0,0,0,False
1353,290.6,0.91,14.3,NS_B,875,689,27.0,5.24,0.0,0,0,0,True
1354,388.9,0.34,14.9,NS_C,831,672,31.0,10.11,0.0,0,0,0,True
1355,291.8,0.26,15.2,NS_C,869,846,42.0,21.53,8.0,0,0,0,False
1356,255.6,0.91,20.6,COMPLEX_TURN_D_TO_B,890,842,73.0,39.87,10.0,0,0,0,False
1357,530.0,0.27,16.7,EW_full,992,612,-1.0,999.0,41.0,0,0,1,False
1358,457.6,0.01,17.9,EW_full,985,892,-1.0,999.0,29.0,0,0,1,False
1359,425.3,0.89,16.6,COMPLEX_TURN_D_TO_B,885,924,89.0,47.89,21.0,0,0,0,False
1360,348.8,0.1,18.6,NS_C,920,630,30.0,13.27,0.0,0,0,0,True
1361,422.4,0.87,18.2,COMPLEX_TURN_D_TO_B,768,677,58.0,20.51,0.0,0,0,0,False
1362,318.3,0.23,19.1,NS_C,1031,947,62.0,45.71,22.0,0,0,0,False
1363,477.7,0.37,15.0,EW_full,962,871,-1.0,999.0,40.0,0,0,1,False
1364,336.7,0.17,20.6,COMPLEX_TURN_D_TO_B,1075,637,57.0,23.87,0.0,0,0,0,False
1365,609.0,0.43,21.0,EW_full,1068,905,-1.0,999.0,0.0,0,0,1,False
1366,506.6,0.87,20.4,COMPLEX_TURN_D_TO_B,1029,864,87.0,53.55,22.0,0,0,0,False
1367,273.8,0.11,15.9,NS_B,678,905,47.0,27.43,13.0,0,0,0,False
1368,643.4,0.14,20.6,NS_D,856,941,-1.0,999.0,24.0,0,0,1,False
1369,473.5,0.66,14.9,NS_D,946,933,60.0,39.11,24.0,0,0,0,False
1370,548.7,0.72,16.3,COMPLEX_TURN_D_TO_B,769,788,74.0,32.13,10.0,0,0,0,False
1371,275.4,0.8,21.5,NS_D,1081,698,26.0,11.53,0.0,0,0,0,True
1372,460.7,0.45,20.8,NS_B,665,867,60.0,45.04,21.0,0,0,0,False
1373,414.7,0.93,16.1,EW_full,828,804,120.0,77.61,32.0,0,0,0,False
1374,251.4,0.78,21.7,NS_B,796,890,47.0,32.66,14.0,0,0,0,False
1375,504.1,0.07,14.0,EW_full,699,998,83.0,34.26,11.0,0,0,0,False
1376,372.7,0.87,18.1,NS_D,998,760,28.0,10.81,0.0,0,0,0,True
1377,526.8,0.83,21.0,NS_C,868,750,27.0,12.18,0.0,0,0,0,True
1378,548.2,0.19,20.7,NS_C,1095,774,45.0,29.97,9.0,0,0,0,False
1379,309.6,0.85,17.1,NS_C,950,941,56.0,37.8,22.0,0,0,0,False
1380,421.1,0.55,20.0,NS_B,801,960,81.0,65.44,37.0,0,0,0,False
1381,597.7,0.59,19.0,EW_full,650,770,73.0,37.08,6.0,0,0,0,False
1382,341.1,0.38,18.9,EW_full,1053,846,-1.0,999.0,21.0,0,0,1,False
1383,494.6,0.28,14.1,NS_D,1026,700,33.0,10.93,0.0,0,0,0,True
1384,329.1,0.07,15.3,EW_full,786,892,93.0,48.4,20.0,0,0,0,False
1385,384.3,0.69,19.9,EW_full,812,863,103.0,68.71,23.0,0,0,0,False
1386,592.9,0.54,16.8,NS_B,693,657,32.0,13.48,0.0,0,0,0,True
1387,331.7,0.32,21.6,COMPLEX_TURN_D_TO_B,678,743,57.0,25.41,0.0,0,0,0,False
1388,437.8,0.1,17.5,EW_full,765,911,89.0,50.01,10.0,0,0,0,False
1389,407.1,0.3,21.3,NS_B,768,621,30.0,15.39,0.0,0,0,0,False
1390,260.5,0.99,15.9,NS_B,931,631,31.0,11.43,0.0,0,0,0,True
1391,493.4,0.2,16.8,NS_D,690,985,-1.0,999.0,17.0,0,0,1,False
1392,388.1,0.87,17.9,NS_B,868,615,27.0,9.61,0.0,0,0,0,True
1393,625.9,0.38,16.3,COMPLEX_TURN_D_TO_B,670,977,-1.0,999.0,5.0,0,0,1,False
1394,472.3,0.44,14.2,NS_D,714,659,29.0,7.08,0.0,0,0,0,True
1395,346.5,0.8,18.7,EW_full,1042,608,-1.0,999.0,47.0,0,0,1,False
1396,495.5,0.35,20.2,EW_full,1026,640,-1.0,999.0,37.0,0,0,1,False
1397,529.3,0.12,19.0,EW_full,944,795,-1.0,999.0,21.0,0,0,1,False
1398,476.9,0.18,14.0,NS_B,698,782,32.0,9.77,0.0,0,0,0,True
1399,465.0,0.59,18.5,NS_D,738,801,43.0,26.18,8.0,0,0,0,False
1400,554.6,0.72,16.1,NS_C,650,924,58.0,38.67,21.0,0,0,0,False
1401,576.4,0.75,14.1,NS_B,772,963,-1.0,999.0,34.0,0,0,1,False
1402,288.7,0.15,16.7,NS_D,703,997,59.0,40.37,21.0,0,0,0,False
1403,368.3,0.86,14.9,NS_D,736,609,33.0,12.11,0.0,0,0,0,True
1404,611.7,0.66,15.0,EW_full,742,775,78.0,32.51,6.0,0,0,0,False
1405,300.3,0.99,21.5,COMPLEX_TURN_D_TO_B,1044,981,90.0,58.26,24.0,0,0,0,False
1406,549.2,0.61,14.8,NS_C,747,626,32.0,10.97,0.0,0,0,0,True
1407,499.1,0.73,17.9,NS_C,871,963,-1.0,999.0,38.0,0,0,1,False
1408,439.8,0.02,17.9,EW_full,673,697,73.0,34.88,6.0,0,0,0,False
1409,425.7,0.7,18.1,NS_C,923,882,63.0,45.81,23.0,0,0,0,False
1410,456.5,0.4,15.5,NS_C,761,908,58.0,37.92,21.0,0,0,0,False
1411,426.2,0.44,20.3,EW_full,923,651,-1.0,999.0,65.0,0,0,1,False
1412,537.4,0.09,17.6,NS_D,808,970,-1.0,999.0,39.0,0,0,1,False
1413,588.2,0.16,21.6,COMPLEX_TURN_D_TO_B,1066,839,89.0,57.41,24.0,0,0,0,False
1414,259.8,0.0,16.0,NS_C,980,908,54.0,34.55,19.0,0,0,0,False
1415,272.5,0.25,18.0,NS_C,1074,834,41.0,23.71,4.0,0,0,0,False
1416,451.2,0.29,19.0,EW_full,969,849,-1.0,999.0,21.0,0,0,1,False
1417,565.1,0.86,17.6,NS_C,906,798,40.0,22.32,6.0,0,0,0,False
1418,558.0,0.37,19.5,NS_D,762,854,80.0,64.04,39.0,0,0,0,False
1419,331.1,0.66,21.3,NS_C,859,624,27.0,12.39,0.0,0,0,0,True
1420,435.6,0.39,20.8,NS_B,829,974,58.0,43.04,20.0,0,0,0,False
1421,280.5,0.12,20.8,COMPLEX_TURN_D_TO_B,723,729,57.0,24.19,0.0,0,0,0,False
1422,303.8,0.47,20.7,NS_D,987,617,28.0,12.97,0.0,0,0,0,True
1423,375.5,0.17,20.8,NS_C,833,818,35.0,20.04,1.0,0,0,0,False
1424,305.9,0.87,18.1,NS_D,1072,690,34.0,16.81,2.0,0,0,0,False
1425,600.7,0.91,16.2,EW_full,1050,686,-1.0,999.0,11.0,0,0,1,False
1426,338.3,0.13,15.8,NS_B,1099,854,46.0,26.3,6.0,0,0,0,False
1427,357.4,0.4,17.0,NS_B,897,666,35.0,16.69,0.0,0,0,0,False
1428,289.6,0.24,15.0,NS_C,896,630,25.0,4.25,0.0,0,0,0,True
1429,309.3,0.21,19.7,COMPLEX_TURN_D_TO_B,859,707,61.0,26.36,0.0,0,0,0,False
1430,425.3,0.1,18.4,NS_B,737,900,63.0,46.09,24.0,0,0,0,False
1431,334.2,0.79,14.4,NS_D,604,842,41.0,19.39,1.0,0,0,0,False
1432,623.0,0.92,19.8,EW_full,710,996,67.0,32.54,0.0,0,0,0,False
1433,480.5,0.34,20.2,NS_B,680,647,25.0,9.59,0.0,0,0,0,True
1434,369.0,0.73,17.7,COMPLEX_TURN_D_TO_B,827,786,64.0,25.45,1.0,0,0,0,False
1435,333.4,0.8,15.7,EW_full,758,701,84.0,40.54,11.0,0,0,0,False
1436,493.8,0.81,15.4,NS_D,928,893,80.0,59.79,39.0,0,0,0,False
1437,251.9,0.77,18.9,NS_B,1021,808,39.0,22.53,6.0,0,0,0,False
1438,275.2,0.0,19.8,NS_C,667,925,48.0,32.28,13.0,0,0,0,False
1439,619.7,0.27,18.4,NS_C,888,774,37.0,20.09,0.0,0,0,0,False
1440,637.1,0.56,14.2,NS_D,606,901,57.0,35.08,20.0,0,0,0,False
1441,561.7,0.44,19.0,NS_D,1005,816,46.0,29.62,11.0,0,0,0,False
1442,547.5,0.62,18.0,NS_B,801,728,34.0,16.71,2.0,0,0,0,False
1443,468.3,0.29,19.4,NS_D,661,934,58.0,41.96,21.0,0,0,0,False
1444,280.6,0.49,14.1,NS_D,660,842,38.0,15.93,3.0,0,0,0,False
1445,554.0,0.49,16.9,EW_full,671,836,75.0,34.62,4.0,0,0,0,False
1446,607.7,0.79,16.6,NS_B,873,765,34.0,15.25,1.0,0,0,0,False
1447,648.8,0.03,15.1,NS_B,966,757,34.0,13.39,0.0,0,0,0,True
1448,394.4,0.87,15.6,EW_full,1033,789,-1.0,999.0,24.0,0,0,1,False
1449,511.2,0.26,22.0,EW_full,1049,758,-1.0,999.0,4.0,0,0,1,False
1450,616.6,0.1,19.9,COMPLEX_TURN_D_TO_B,976,873,87.0,52.71,20.0,0,0,0,False
1451,405.2,0.27,22.0,NS_B,774,684,32.0,17.85,0.0,0,0,0,False
1452,531.2,0.99,21.2,COMPLEX_TURN_D_TO_B,895,943,-1.0,999.0,37.0,0,0,1,False
1453,515.5,0.16,21.7,EW_full,922,618,-1.0,999.0,54.0,0,0,1,False
1454,625.1,0.47,15.1,EW_full,879,934,-1.0,999.0,38.0,0,0,1,False
1455,292.4,0.94,15.9,NS_C,808,822,39.0,19.43,3.0,0,0,0,False
1456,336.6,0.54,17.0,NS_C,988,700,27.0,8.69,0.0,0,0,0,True
1457,462.1,0.72,18.9,NS_B,899,747,34.0,17.53,0.0,0,0,0,False
1458,539.7,0.08,15.1,NS_B,627,735,32.0,11.39,0.0,0,0,0,True
1459,444.8,0.75,18.5,COMPLEX_TURN_D_TO_B,860,649,61.0,24.11,0.0,0,0,0,False
1460,631.0,0.1,15.3,COMPLEX_TURN_D_TO_B,853,901,-1.0,999.0,26.0,0,0,1,False
1461,475.0,0.51,21.6,EW_full,784,863,98.0,66.41,21.0,0,0,0,False
1462,500.0,0.84,16.9,COMPLEX_TURN_D_TO_B,919,825,81.0,40.62,19.0,0,0,0,False
1463,327.1,0.79,14.3,NS_B,934,818,30.0,8.24,0.0,0,0,0,True
1464,280.1,0.47,16.6,NS_B,723,839,35.0,16.25,0.0,0,0,0,False
1465,274.7,0.63,14.9,NS_D,1032,614,25.0,4.11,0.0,0,0,0,True
1466,253.8,0.57,14.7,COMPLEX_TURN_D_TO_B,606,700,62.0,15.58,0.0,0,0,0,False
1467,268.9,0.7,18.3,COMPLEX_TURN_D_TO_B,980,907,78.0,40.71,15.0,0,0,0,False
1468,601.3,0.76,16.1,EW_full,626,961,66.0,23.61,0.0,0,0,0,False
1469,258.8,0.97,20.2,EW_full,776,774,79.0,45.22,9.0,0,0,0,False
1470,509.2,0.52,16.6,NS_D,630,841,48.0,29.25,14.0,0,0,0,False
1471,293.0,0.01,20.5,COMPLEX_TURN_D_TO_B,704,783,62.0,28.71,0.0,0,0,0,False
1472,372.0,0.63,14.5,NS_C,863,966,58.0,36.54,20.0,0,0,0,False
1473,530.8,0.79,18.0,NS_B,895,905,83.0,65.71,38.0,0,0,0,False
1474,458.2,0.53,19.9,NS_B,950,924,61.0,45.36,24.0,0,0,0,False
1475,453.5,0.93,17.8,COMPLEX_TURN_D_TO_B,820,690,62.0,23.66,0.0,0,0,0,False
1476,527.2,0.12,19.3,EW_full,915,969,-1.0,999.0,38.0,0,0,1,False
1477,412.2,0.9,20.7,NS_D,973,624,26.0,10.97,0.0,0,0,0,True
1478,506.7,0.1,19.1,NS_B,879,842,57.0,40.71,20.0,0,0,0,False
1479,283.9,0.7,21.9,EW_full,998,801,-1.0,999.0,53.0,0,0,1,False
1480,393.3,0.72,21.3,NS_B,891,729,32.0,17.39,1.0,0,0,0,False
1481,323.0,0.04,19.5,NS_B,893,913,48.0,32.04,16.0,0,0,0,False
1482,524.8,0.26,18.7,NS_C,612,746,27.0,10.36,0.0,0,0,0,True
1483,545.0,0.71,21.9,EW_full,956,994,-1.0,999.0,22.0,0,0,1,False
1484,549.4,0.66,20.8,NS_B,1026,841,59.0,44.04,22.0,0,0,0,False
1485,621.7,0.74,20.5,NS_C,881,610,25.0,9.82,0.0,0,0,0,True
1486,616.0,0.66,14.6,COMPLEX_TURN_D_TO_B,1048,733,57.0,10.26,0.0,0,0,0,True
1487,403.7,0.57,17.2,NS_D,928,681,35.0,16.91,0.0,0,0,0,False
1488,369.4,0.11,19.2,NS_D,824,753,31.0,14.79,0.0,0,0,0,True
1489,621.9,0.91,17.5,COMPLEX_TURN_D_TO_B,788,738,57.0,18.01,0.0,0,0,0,False
